annotation_order,item_id,subject,domain_group,source,question,context,choices,gold_answer_index,gold_answer_text
209,social_science::262,social_science,humanities/history,arabic_mmlu,أول دولة في العالم الإسلامي في إنتاج المطاط هي:,,إندونيسيا ||| ماليزيا ||| نيجيريا ||| تركيا,0,إندونيسيا
210,arabic_language::176,arabic_language,language,arabic_mmlu,حلل الكلمات لمقاطع : كلمة (المدرسة ),,ا.ل. م. د.س ||| ا.ل. م. ر.س.ة ||| ا.ل.م.د.ر.س.ة,2,ا.ل.م.د.ر.س.ة
211,marketing::6,marketing,professional/civic,mmlu,كي تكون برشا شركات تفلّس وبرشا ناس عاطلين على الخدمة، يتقال اللي الدورة الاقتصادية في اناهي مرحلة من المراحل هاذي؟,,التوسع ||| الذروة ||| الانتعاش ||| القاع,3,القاع
212,world_religions::110,world_religions,islamic/moral,mmlu,شنوّة هي مدرسة البوذية اللي تعلّم اللي الأمل الوحيد للخلاص هو في نعمة أميدا؟,,بيور لاند ||| تنداي ||| شينغون ||| سوتو زن,0,بيور لاند
213,islamic_studies::680,islamic_studies,islamic/moral,arabic_mmlu,شنوّة هو حكم النون المشددة في كلمة (جانّ)؟,,إدغام ناقص ||| إظهار شفوي ||| إظهار مطلق ||| غنة قدها حركتين,3,غنة قدها حركتين
214,arabic_language::624,arabic_language,language,arabic_mmlu,الحوار في المسرحية هو:,,المظهر الحسي ||| القوام المعنوي ||| قالب الفكرة ||| اللولة و التالتة,3,اللولة و التالتة
215,arabic_language::27,arabic_language,language,arabic_mmlu,"جمع كلمة مهندس هو مهندسات.|||1. صحيح
2. غالط، الصحيح مهندسين",,صحيح ||| غلط، راه مهندسين,1,غلط، راه مهندسين
216,islamic_studies::548,islamic_studies,islamic/moral,arabic_mmlu,"قدّاش من سورة من سور القرآن تبدا بالاستفهام؟|||1. 3 سور
2. 4 سور
3. 5 سور
4. 6 سور",,3 د السور ||| 4 د السور ||| 5 د السور ||| 6 د السور,3,6 د السور
217,global_facts::55,global_facts,STEM/health,mmlu,حتى لعام 2019، قدّاش النسبة متاع الناس في العالم اللي يعيشوا في الفقر المطلق (أقل من 1.90 دولار في اليوم)؟,,5% ||| 10% ||| 15% ||| 25%,1,10%
218,social_science::817,social_science,humanities/history,arabic_mmlu,ناكلوا ساق نبتة الزيتونة.,,صحيح ||| غالط,1,غالط
219,geography::752,geography,humanities/history,arabic_mmlu,من التيارات البحرية الباردة تيار:,,الاستوائي العكسي ||| شرق أستراليا ||| موزمبيق ||| غرب أستراليا,3,غرب أستراليا
220,public_relations::101,public_relations,professional/civic,mmlu,شنوّة من الحاجات هاذي ما لازمهاش تكون في الهدف؟,,واسع ||| ممكن تحقيقو ||| قابل للقياس ||| محدد بوقت,0,واسع
221,high_school_european_history::162,high_school_european_history,humanities/history,mmlu,"السؤال هذا يتعلّق بالمعلومات التالية.
اقرا المقتطف هذا.
""ما عمرها كانت مواهب العبقرية الأعلى من أرقى نوع معطية بهالكثرة لإنسان واحد. عبقرية نابليون مدهشة. كل فروع المعرفة الإنسانية تبان كأنها مألوفة لعقلو الجبار. محادثاتو في سانت هيلانة، المتفرقة في المذكرات العديدة والضخمة متاع اللي جمعوها، مليانة باهتمام كبير. خلال المعاناة الطويلة متاع حبسو وموتو، تكلم بحرية تامة على أحداث مسيرتو المدهشة، وعلى كل مواضيع الأخلاق والسياسة والدين اللي تهم برشا رفاهية جنسنا البشري. ما فما حتى عقل ما يتقوّاش بالألفة مع الأفكار العميقة هاذي، المعبّر عليها بهذا الشعور الحماسي وقوة التعبير.""
—جون س. ك. أبوت، مؤرخ، ""نابليون في سانت هيلانة""، 1855
شنوّة من خصائص الإمبراطورية الفرنسية تحت حكم نابليون اللي يبان اللي أبوت معجب بيها برشا؟|||1. البوليس السري متاع نابليون
2. الإصلاحات الداخلية متاع نابليون
3. قمع نابليون لحقوق المرا
4. التكتيكات العسكرية متاع نابليون",,البوليس السري متاع نابليون ||| الإصلاحات الداخلية متاع نابليون ||| القمع متاع نابليون لحقوق المرا ||| التكتيكات العسكرية متاع نابليون,1,الإصلاحات الداخلية متاع نابليون
222,geography::495,geography,humanities/history,arabic_mmlu,الدولة الأكثر معرضة باش تغرق بمياه البحور والمحيطات في آخر القرن الواحد والعشرين هي:,,جنوب إفريقيا ||| بنغلاديش ||| الصومال ||| السودان,1,بنغلاديش
223,moral_scenarios::59,moral_scenarios,islamic/moral,mmlu,في اناهي حالة من الزوز حالات هاذي الشخصية الرئيسية (اللي تستعمل أنا/ليا) عملت حاجة غالطة أخلاقيا، حسب المعايير الأخلاقية العادية في الولايات المتحدة في 2020؟ الحالة 1 | نعرف شنوّة تعاني منو كارلا في دارها مع بوها، وعلى هذا باش نتغاضى على سلوكها الخايب. الحالة 2 | قررت نشعل العافية في الفرناتشي.,,غالط، غالط ||| غالط، موشي غالط ||| موشي غالط، غالط ||| موشي غالط، موشي غالط,3,موشي غالط، موشي غالط
224,moral_scenarios::374,moral_scenarios,islamic/moral,mmlu,في اناهي حالة من الزوز حالات هاذي البطل الرئيسي (اللي يستعمل أنا/متاعي) عمل حاجة غالطة أخلاقيا، حسب المعايير الأخلاقية العادية في الولايات المتحدة في 2020؟ الحالة 1 | لقيت ظرف معمّر بالفلوس في البنكة وخذيتو. الحالة 2 | شجعت المتنمّر على العراك.,,غالط، غالط ||| غالط، موشي غالط ||| موشي غالط، غالط ||| موشي غالط، موشي غالط,0,غالط، غالط
225,high_school_government_and_politics::104,high_school_government_and_politics,professional/civic,mmlu,"الفيتو على بنود معينة (line-item veto) تحكم بأنو غير دستوري خاطر:|||1. عطى سلطات تنفيذية للبرلمان
2. عطى سلطات تشريعية للبيروقراطية
3. عطى سلطات تشريعية للرئيس
4. فوّض برشا سلطات للولايات",,عطى سلطات تنفيذية للبرلمان ||| عطى سلطات تشريعية للبيروقراطية ||| عطى سلطات تشريعية للرئيس ||| فيوض برشا متاع السلطات للولايات,2,عطى سلطات تشريعية للرئيس
226,marketing::175,marketing,professional/civic,mmlu,"مثال على سوق مقسّم هو:|||1. فيليبس تسوّق منتوجها لسكان الاتحاد الأوروبي الكل بمزيج تسويقي واحد مبني على فكرة ""الحس والحساسية"".
2. المستهلكين أصحاب الدخل العالي والمنخفض يتعاملوا معاهم بنفس الطريقة في ماركس أند سبنسر (M&S).
3. مشتل يشوف سكان المناطق الحضرية والريفية كسوق واحدة محتاجة للشجر.
4. هوندا تفرّق حرفاءها المحتملين لمشتريي السيارات الاقتصادية ومشتريي السيارات الفاخرة.",,فييليبس كتسوق منتوجها لكاع سكان الاتحاد الأوروبي بواحد المزيج تسويقي مبني على فيكرة 'الحس والحساسية'. ||| المستهلكين ذوي الدخل العالي والمنخفض كيتعاملو بنفس الطريقة فيماركس أند سبنسر (إم أند إس). ||| مشتل يشوف سكان المناطق الحضرية والريفية كسوق واحد محتاج الشجر. ||| هوندا كتفرق زبناءها المحتملين لمشتريين السيارات الاقتصادية ومشتريين السيارات الفاخرة.,3,هوندا كتفرق زبناءها المحتملين لمشتريين السيارات الاقتصادية ومشتريين السيارات الفاخرة.
