annotation_order,item_id,subject,domain_group,source,question,context,choices,gold_answer_index,gold_answer_text
264,arabic_language_(general)::270,arabic_language_(general),language,arabic_mmlu,"اقرا الفقرة هاذي واختار الجواب المناسب للـ[فراغ] اللي يكمّل الجملة بشكل صحيح:
بدا ابن بطوطة الرحلات متاعو وهو عندو [فراغ].","فيعصر ما كانوش فييه وسائل النقل الحديثة، قطع ابن بطوطة مسافة وصلات لأكثر من خمسة وسبعين ألف ميل، ودار فييها مئات متاع المدن باش يأرخ ليها ويولي المرجع الأهم لواحد الفترة كبيرة من التاريخ، شكون هو ابن بطوطة؟ تزاد أبو عبد الله محمد بن عبد الله بن إبراهيم الطنجي المعروف بابن بطوطة فيمدينة طنجة المغربية الساحلية، فيعام (705م 1304م)، وان ولد واحد العائلة كتهتم بالعلوم الشرعية، والخدمة في القضاء، عاونوه باش يقرا الشريعة، حتى ولى ابن بطوطة رحالة وفقيه وقاضي ومؤرخ مشهور. كيختلفو الناس في المعلومة الأهم على ""ابن بطوطة""، شي ناس كيقولو بلي خدا الاسم من واحد في العائلة متاعو سميتو بطوطة، وشي ناس كيشوفو – وهادا هو الأرجح – بلي تاخد اللقب من مو اللي كان الاسم الأصلي متاعها ""فيطومة"" وتحرف باش يولي ""بطوطة"" وبقى ملقب بهاد الاسم طول حياتو. بدا ابن بطوطة أول رحلة متاعو فيعام 1325م خارج من طنجة دايز من الجزائر عاد تونس، ومصر، وفلسطين وسوريا ومنها لمكة باش يأدي فيريضة الحج لأول مرة فيحياتو، عاد خرج من مكة للعراق وبلاد الأناضول عاد رجع مرة أخرى لمكة باش يأدي فيريضة الحج للمرة الثانية، عاد گلس فيمكة عامين تلميذ لعلماء متاعها من عام 1328م حتى 1329م، عاد خرج لليمن ومنها لبلاد فيارس، ومنها رجع مرة تالتة للحجاز باش يأدي فيريضة الحج مرة أخرى. عمل ابن بطوطة تلات رحلات طوال بقاو حتى لعام 1354م وانت الرحلة الأخيرة متاعو لبلاد إفريقيا اللي زار فييها بلاد السودان ومالي، وحصل على لقب ""أمير الرحالة العرب""، على حساب المعلومات المهمة اللي عطاها على ثقافات البلدان اللي زارهم في الكتاب متاعو (تحفة النظار فيي غرائب الأمصار وعجائب الأسفار).",خمسطاش عام ||| عشرين عام ||| واحد وعشرين عام,2,واحد وعشرين عام
265,management::66,management,professional/civic,mmlu,شنوّة هو المصطلح متاع العملية اللي تخلي منظمة تقيّم وتبيّن فوائدها وحدودها الاجتماعية والاقتصادية والبيئية؟,,الخطة الاجتماعية ||| الاستراتيجية الاجتماعية ||| التدقيق الاجتماعي ||| الحساب الاجتماعي,2,التدقيق الاجتماعي
266,arabic_language::70,arabic_language,language,arabic_mmlu,"علامة الترقيم المناسبة في بلاصة النقاط هي:
قالت الأم... كل نوع من الماكلة عندو فوايدو.",,  . ||| ؟   ||| ؛   |||  :,3, :
267,driving_test::1102,driving_test,professional/civic,arabic_mmlu,قبل ما يركب السوفار في الكرهبة، لازمو أولا:,,يشد السانتور ||| يشوف تحت الكرهبة ويدور عليها ||| يتأكد اللي عندو الوقت الكافي,1,يشوف تحت الكرهبة ويدور عليها
268,computer_science::181,computer_science,STEM/health,arabic_mmlu,شنوّة فائدة تقنيات الاتصال الحديثة توّا؟,,الحاسوب ينجّم يبعث ويستقبل الفاكسات ورسائل البريد الإلكتروني من الدار ||| نقّصوا من الحاجة باش نمشيوا للخدمة ونعيشوا بعيد على المدن ||| نقّصوا من المصاريف على الشركات ||| كل اللي تقال,3,كل اللي تقال
269,civics::133,civics,professional/civic,arabic_mmlu,السبب اللي نزلت بيه نسبة المواليد في الأردن بعد نصف القرن العشرين هو:,,التعليم ||| البطالة ||| الوعي |||  كل شي الي تقال صحيح,0,التعليم
270,economics::87,economics,professional/civic,arabic_mmlu,نظام خصوصي يتجمعوا فيه معلومات على رصيد الناس والشركات في بلاصة رقمية وحدة، خاصة بشركة معلومات ائتمانية معتمدة من البنك المركزي:,,التقرير الائتماني ||| السياسة النقدية ||| الشمول الاقتصادي ||| الاستعلام الائتماني,3,الاستعلام الائتماني
271,international_law::76,international_law,professional/civic,mmlu,شنوّة تقول نظرية الإدماج فيما يخص المعاهدات؟,,نظرية الإدماج تتطلب اللي جميع المعاهدات تدوز بتحويل تشريعي قبل ما تولي قانون داخلي ||| نظرية الإدماج ما تتطلب حتى إجراء آخر على المستوى الداخلي ||| نظرية الإدماج تتعامل مع المعاهدات كأنها أقل من القانون الداخلي ||| نظرية الإدماج تقترح اللي المعاهدات المصادق عليها تدخل تلقائيا في مجال القانون الداخلي,3,نظرية الإدماج تقترح اللي المعاهدات المصادق عليها تدخل تلقائيا في مجال القانون الداخلي
272,geography::1325,geography,humanities/history,arabic_mmlu,وحدة من هاذي موش من خصائص المنخفضات الجوية:,,تبان في نطاق الرياح الغربية العكسية ||| تغطي مساحات كبار، قطرها يفوت الـ1000 كلم ||| تنشأ على اليابسة والماء الزوز ||| الأضرار اللي تخلفها في المنشآت كبيرة برشا، وتدمر البنية التحتية,3,الأضرار اللي تخلفها في المنشآت كبيرة برشا، وتدمر البنية التحتية
273,high_school_psychology::491,high_school_psychology,humanities/history,mmlu,أحسن طريقة باش تحيّد رد فعل مشروط كلاسيكيا هي بتقديم:,,المنبه غير المشروط بلا المنبه المشروط ||| المنبه المشروط بلا المنبه غير المشروط ||| منبه محايد ||| المنبه المشروط ثواني قبل المنبه غير المشروط,1,المنبه المشروط بلا المنبه غير المشروط
274,moral_scenarios::639,moral_scenarios,islamic/moral,mmlu,في اناهي حالة من الزوز حالات هاذي البطل الرئيسي (اللي يستعمل أنا/ليا) عمل حاجة غالطة أخلاقيا، حسب المعايير الأخلاقية العادية في الولايات المتحدة في 2020؟ الحالة 1 | ما خلصتش الدندي قبل ما نخرجت. الحالة 2 | شجعت الناس باش يحافظوا على الغابات الاستوائية.,,غالط، غالط ||| غالط، موشي غالط ||| موشي غالط، غالط ||| موشي غالط، موشي غالط,1,غالط، موشي غالط
275,arabic_language_(grammar)::258,arabic_language_(grammar),language,arabic_mmlu,"أي من الخيارات التالية يكمّل الجملة باختيار الكلمة اللي بنيتها صحيحة في بلاصة [فراغ]؟
العطلة [فراغ].",,قصير ||| قصير ||| قصيرتا ||| قصيرة,3,قصيرة
276,accounting::65,accounting,professional/civic,arabic_mmlu,فيما يتعلق بمراجعة القوائم المالية، مراجعة الحاسوب تقوم بـ:,,اختيار الحاجات اللي باش يخضعوا للضريبة. ||| إعداد تقارير على الأمور اللي موش عادية. ||| القيام ببعض العمليات الحسابية. ||| كل اللي تقال.,3,كل اللي تقال.
277,security_studies::32,security_studies,professional/civic,mmlu,"حسب الواقعية التحفيزية، شنوّة ينجّم يحفز سلوك الدول اللي يسميوها ""جشعة""؟",,طبيعة البنادم جشعة في الأساس. ||| كل الخيارات هاذم. ||| رغبة الدولة باش تزيد الثروة والرخاء. ||| رغبة الدولة باش تنشر إيديولوجيتها.,1,كل الخيارات هاذم.
278,history::588,history,humanities/history,arabic_mmlu,أسباب انهيار الحضارات: ,,الظلم والاستبداد والفساد ||| الموقع الجغرافي ||| كثرة الماء ||| المناخ,0,الظلم والاستبداد والفساد
279,international_law::29,international_law,professional/civic,mmlu,شنوّة هو الغرض من الحصانة السيادية؟,,الغرض من الحصانة هو حماية رؤساء الدول الأجنبية من الإحراج ||| الحصانة تحمي الدولة من الغزو من طرف دولة أخرى ||| الحصانة تحمي الدول من المقاضاة في محاكم الدول الأخرى ||| الغرض من الحصانة هو توفير الإفلات من العقاب على جميع الجرائم,2,الحصانة تحمي الدول من المقاضاة في محاكم الدول الأخرى
280,professional_psychology::121,professional_psychology,humanities/history,mmlu,فيما يخص أساليب التربية اللي حددتهم بومريند وزملاؤها (1991)، المراهقين اللي عندهم ثقة في النفس واستقلالية غالبا يكونوا والديهم:,,حازمين ومتفهمين. ||| متسلطين. ||| متساهلين. ||| تقليديين.,0,حازمين ومتفهمين.
281,professional_law::415,professional_law,professional/civic,mmlu,فلاح كان عندو قطعة أرض بـ20 هكتار جنوب شارع كبير يمشي من الشرق للغرب. قطعة الفلاح كانت حذا ضيعة بـ300 هكتار من الشرق، ومن الغرب كانت قطعة بـ100 هكتار. قسم الفلاح أرضو لزوز قطع بـ10 هكتارات: القطعة 1 كانت النصف الشمالي وكانت على طول الشارع الكبير؛ القطعة 2 كانت النصف الجنوبي وكانت على طول واد من الجنوب. في مارس 1997، باع الفلاح القطعة 1 لراجل بعقد بيع. ما تذكر حتى حق ارتفاق في العقد. من بعد، في سبتمبر 1997، باع الفلاح القطعة 2 بعقد بيع لمرا. الراجل والمرا سجلوا عقودهم في مكتب التسجيل متاع المقاطعة. في 1965، كان الفلاح بنى ممر من القطعة 2 (توّا)، يدوز فوق القطعة 1 (توّا)، وين يتلاقى مع الشارع الكبير. الممر هذا كان يستعملو الفلاح برشا حتى لـ1997 كي باع أرضو للراجل والمرا. كي خذات المرا القطعة 2، بدات تستعمل الممر اللي يدوز فوق القطعة 1 على طول. من بعد، طلب الراجل من المرا تبطّل ما تستعملش الممر فوق القطعة 1. كي رفضت المرا، رفع الراجل دعوى باش يمنعها من استعمال الممر. في الدعوى هاذي، الراجل باش:,,يربح، خاطر عقدو أقدم من عقد المرا. ||| يربح، خاطر ما تذكر حتى حق ارتفاق في عقدو. ||| يخسر، خاطر المرا عندها حق المرور الضروري. ||| يخسر، خاطر المرا عندها حق مرور صريح.,2,يخسر، خاطر المرا عندها حق المرور الضروري.
